image_id,split,category,repository,revision,source_path,image_relative_path,source_page_url,download_url,api_url,author,license,license_url,sha256,file_bytes,width,height,image_format,mime_type
chart_table-03,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/datasets/images/table_tal_demo/1.jpg,images/train/chart_table-03.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/table_tal_demo/1.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/table_tal_demo/1.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/datasets/images/table_tal_demo/1.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,c474365f54eea113d941550e31e00d6a9b524224fa0ba9bbb8833792d9bf784f,238316,941,1079,JPEG,image/jpeg
chart_table-04,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/datasets/images/publaynet_demo/gt_PMC5086060_00002.jpg,images/train/chart_table-04.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/publaynet_demo/gt_PMC5086060_00002.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/publaynet_demo/gt_PMC5086060_00002.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/datasets/images/publaynet_demo/gt_PMC5086060_00002.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,34f04a2a1cc004f71f44c69fe668c040577bff91204f5606bc79a135fbdefed6,123255,596,791,JPEG,image/jpeg
chart_table-05,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/datasets/images/tablebank_demo/004.png,images/train/chart_table-05.png,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/tablebank_demo/004.png,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/tablebank_demo/004.png,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/datasets/images/tablebank_demo/004.png?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,84e504204db82ff320e200b03f353c70700b0e24a83026f70ddca3b6af7e7137,627735,854,1101,PNG,image/png
chart_table-06,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/datasets/images/tablebank_demo/005.png,images/train/chart_table-06.png,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/tablebank_demo/005.png,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/tablebank_demo/005.png,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/datasets/images/tablebank_demo/005.png?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,f0938cf98a784f8277d8a5dfc4242be437135263ec7bec871c477b931cb7830e,229473,674,1101,PNG,image/png
chart_table-07,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/version2.x/ppstructure/images/table_1.png,images/train/chart_table-07.png,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/images/table_1.png,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/images/table_1.png,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/version2.x/ppstructure/images/table_1.png?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,4b6e3d1aef64cd90c92d5be3bed628f486affd4e4b2ce85f8da2695edb9069fc,776050,868,848,PNG,image/png
chart_table-08,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/version2.x/ppstructure/model_train/images/table_ch_result1.jpg,images/train/chart_table-08.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result1.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result1.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/version2.x/ppstructure/model_train/images/table_ch_result1.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,a42deab68c85c7521fa2ec79aaf914ed3ce8741c0a3ba59679c337f317ca446e,378250,1156,835,PNG,image/jpeg
chart_table-09,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/version2.x/ppstructure/model_train/images/table_ch_result2.jpg,images/train/chart_table-09.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result2.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result2.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/version2.x/ppstructure/model_train/images/table_ch_result2.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,60cec3deb68735faab25d51225153f80df97647210330874b42c4a1946d7d6e3,790724,1750,785,PNG,image/jpeg
chart_table-10,train,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/version2.x/ppstructure/model_train/images/table_ch_result3.jpg,images/train/chart_table-10.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result3.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/table_ch_result3.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/version2.x/ppstructure/model_train/images/table_ch_result3.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,80df150becb744471d8278261d4e08f619577cd5516d595a5e977b4eeef72fbd,478002,1099,336,PNG,image/jpeg
chart_table-11,dev,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/version2.x/ppstructure/model_train/images/tableocr_pipeline.jpg,images/dev/chart_table-11.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/tableocr_pipeline.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/version2.x/ppstructure/model_train/images/tableocr_pipeline.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/version2.x/ppstructure/model_train/images/tableocr_pipeline.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,8f3073d9698c932a975dc18deef338129d50e4810a001f30c4ab219623109b04,564984,2256,704,PNG,image/jpeg
chart_table-12,dev,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,tests/test_files/medal_table.png,images/dev/chart_table-12.png,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/tests/test_files/medal_table.png,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/tests/test_files/medal_table.png,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/tests/test_files/medal_table.png?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,6d50148ceccb2d5cecc50b084b5105e3167f2d55a8899b29e04c3ebe46e88fa8,191475,550,345,PNG,image/png
chart_table-13,final,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,tests/test_files/table.jpg,images/final/chart_table-13.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/tests/test_files/table.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/tests/test_files/table.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/tests/test_files/table.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,acd113bb3a89b488941ee0962776a28e45897fa2802cd306ec3bb68d9043115c,16208,551,132,JPEG,image/jpeg
chart_table-14,final,chart_table,paddleocr,2661c7c0ef5c613e8f93c6e93b2e052399f0f854,docs/datasets/images/publaynet_demo/gt_PMC3724501_00006.jpg,images/final/chart_table-14.jpg,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/publaynet_demo/gt_PMC3724501_00006.jpg,https://raw.githubusercontent.com/PaddlePaddle/PaddleOCR/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/docs/datasets/images/publaynet_demo/gt_PMC3724501_00006.jpg,https://api.github.com/repos/PaddlePaddle/PaddleOCR/contents/docs/datasets/images/publaynet_demo/gt_PMC3724501_00006.jpg?ref=2661c7c0ef5c613e8f93c6e93b2e052399f0f854,PaddleOCR contributors,Apache-2.0,https://github.com/PaddlePaddle/PaddleOCR/blob/2661c7c0ef5c613e8f93c6e93b2e052399f0f854/LICENSE,e4e82984899677a54dd736442189b57c770c25f5d6cce6045a30882837051567,166596,596,794,JPEG,image/jpeg
ui-01,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/excel.png,images/train/ui-01.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/excel.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/excel.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/excel.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,2fa51d9c4be0e0485ae6139de8318154127fac483db12ef0b18acb866975695d,153997,1919,1079,PNG,image/png
ui-02,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/google_page.png,images/train/ui-02.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/google_page.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/google_page.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/google_page.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,b49b10aea95808a8bf260632599df38c7d0d0c0e6ec8549b049323ffc3ceb3ac,332015,3239,2159,PNG,image/png
ui-03,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/ios.png,images/train/ui-03.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/ios.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/ios.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/ios.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,0ad1727216b6f55500084d5d2c1666ad953fcec6a0f12f646693a8264f1e44d2,1934950,828,1792,PNG,image/png
ui-04,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/mobile.png,images/train/ui-04.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/mobile.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/mobile.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/mobile.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,14e6ef211fbb612de93f568eb7a129cc529debf4321b36f06ff2d927f391ff7a,3262770,2360,1640,PNG,image/png
ui-05,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/onenote.png,images/train/ui-05.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/onenote.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/onenote.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/onenote.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,0d9dda4fd055b0d584a7f40eed1e890e18a092d8e01f171817f10c16bb31aa4d,121408,1919,1079,PNG,image/png
ui-06,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/saved_image_demo.png,images/train/ui-06.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/saved_image_demo.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/saved_image_demo.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/saved_image_demo.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,a90160d0358f65fb0bff6693375a72c5a2be4505c51a3db32404233009216cdf,150095,1919,1079,PNG,image/png
ui-07,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/som_overlaid_omni.png,images/train/ui-07.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/som_overlaid_omni.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/som_overlaid_omni.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/som_overlaid_omni.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,aebbb1876b50ebbf2887e193b91af41f6797bbb617748b5f88a28cd3e4f5de62,285508,1547,985,PNG,image/png
ui-08,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/teams.png,images/train/ui-08.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/teams.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/teams.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/teams.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,6061b1afa695c07a034313966bf48b1a90d0055408da848458858cadecc47936,1753700,2824,1827,PNG,image/png
ui-09,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/windows.png,images/train/ui-09.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/windows.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/windows.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/windows.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,091875eb3c285c5fc4681b257f0a00d529a2e225c17e9830b11115d2c12f9833,1187067,1280,800,PNG,image/png
ui-10,train,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/windows_home.png,images/train/ui-10.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/windows_home.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/windows_home.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/windows_home.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,036008abc32379393876e722fedab2bd02bda9b667b957bc150c2f83c725ebac,6104776,3238,2159,PNG,image/png
ui-11,dev,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/windows_multitab.png,images/dev/ui-11.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/windows_multitab.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/windows_multitab.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/windows_multitab.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,cdece5c30e3d87c63e3e99c9f6a796cc886a5e2a8a63cd4c6df0466e5a96c067,469881,3237,2157,PNG,image/png
ui-12,dev,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/windows_vm.png,images/dev/ui-12.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/windows_vm.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/windows_vm.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/windows_vm.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,929cbe8cecf7dfd8114ecab3cbaee2a1dea2fb1f28ba3eed309fd250bd550411,2011216,1659,1031,PNG,image/png
ui-13,final,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/word.png,images/final/ui-13.png,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/word.png,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/word.png,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/word.png?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,634d054789643c815330cf9593127b57ff8fa22c6c8de2236035dfc8e994e367,189074,1919,1079,PNG,image/png
ui-14,final,ui,omniparser,354021201345a96178360b28733573e27269f2de,imgs/demo_image.jpg,images/final/ui-14.jpg,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/imgs/demo_image.jpg,https://raw.githubusercontent.com/microsoft/OmniParser/354021201345a96178360b28733573e27269f2de/imgs/demo_image.jpg,https://api.github.com/repos/microsoft/OmniParser/contents/imgs/demo_image.jpg?ref=354021201345a96178360b28733573e27269f2de,Microsoft and OmniParser contributors,CC-BY-4.0,https://github.com/microsoft/OmniParser/blob/354021201345a96178360b28733573e27269f2de/LICENSE,29dfbaca6024f5ca12e257f2d9499b475c78faad636609cc75c01ecfb5d3ec0f,573377,3240,2160,PNG,image/jpeg
formula-01,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula.jpg,images/train/formula-01.jpg,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula.jpg,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula.jpg,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula.jpg?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,9f98b2fd339417fe1a4c83182c6af20631eed489e746bc901682beca4e034cff,24465,752,190,JPEG,image/jpeg
formula-02,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula2.png,images/train/formula-02.png,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula2.png,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula2.png,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula2.png?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,f7caabcca22e1d79c5af00adf941ea9bc6f5e2fa3558f22ef5cf4bccaaef8c73,51845,507,61,PNG,image/png
formula-03,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula3.png,images/train/formula-03.png,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula3.png,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula3.png,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula3.png?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,302a93b057a904c5cb2af727ecdf1236fe07e446572198237d2f2487f025ab57,2198,544,64,PNG,image/png
formula-04,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula4.jpg,images/train/formula-04.jpg,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula4.jpg,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula4.jpg,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula4.jpg?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,9e8f9b1840a7ee47564ee2282d5da6b52f206db6a57d822fbf83ec8779719df3,29134,975,126,JPEG,image/jpeg
formula-05,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula5.jpg,images/train/formula-05.jpg,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula5.jpg,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula5.jpg,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula5.jpg?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,cff70adabdecdc2fe999d78634aa8cd05efaded3579562e964e86df77e75a0e7,2598,135,81,JPEG,image/jpeg
formula-06,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/formula6.jpg,images/train/formula-06.jpg,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula6.jpg,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/formula6.jpg,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/formula6.jpg?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,f7a8526b35e411dfef81f8fc2ed356103860fe57cce707ea4a9d58f71107b7cf,19065,519,437,JPEG,image/jpeg
formula-07,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/hw-formula1.png,images/train/formula-07.png,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/hw-formula1.png,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/hw-formula1.png,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/hw-formula1.png?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,a68e0a2797612d0192737c6251683be3b396fbcfae630518201502fe5df358f7,21331,187,89,PNG,image/png
formula-08,train,formula,pix2text,f881e9df93d1ee6e90e823a66776ae0bb501f810,docs/examples/hw-formula2.png,images/train/formula-08.png,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/hw-formula2.png,https://raw.githubusercontent.com/breezedeus/Pix2Text/f881e9df93d1ee6e90e823a66776ae0bb501f810/docs/examples/hw-formula2.png,https://api.github.com/repos/breezedeus/Pix2Text/contents/docs/examples/hw-formula2.png?ref=f881e9df93d1ee6e90e823a66776ae0bb501f810,BreezeDeus and Pix2Text contributors,MIT,https://github.com/breezedeus/Pix2Text/blob/f881e9df93d1ee6e90e823a66776ae0bb501f810/LICENSE,39d7726a23c0c046e385bccfaac73e64a4b919c3f1e4bddeb7ebf44b6de336e0,35768,502,108,PNG,image/png
